date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2021-09-28 00:00:00,15.7,12.2,17.6,0,,301,9.5,25.9,1021.1,
2021-09-29 00:00:00,13,11.4,14.8,6.8,,134,10.4,25.9,1018,
2021-09-30 00:00:00,11.1,8.6,14.3,0,,224,16.4,38.9,1023.2,
2021-10-01 00:00:00,11.4,7.3,17,0,,168,15.5,37,1021.6,
2021-10-02 00:00:00,12.7,8,18.5,0,,175,13.6,31.5,1013.6,
2021-10-03 00:00:00,16.1,12.7,21.2,0,,157,18.4,37,1007.8,
2021-10-04 00:00:00,13.8,12,15.2,1.3,,247,8.1,25.9,1016.6,
2021-10-05 00:00:00,12.2,10.9,13.9,10.3,,120,9.9,24.1,1011.5,
2021-10-06 00:00:00,12.5,8.8,15.8,0,,201,11.6,25.9,1015.4,
2021-10-07 00:00:00,11.3,6.4,17.2,0,,61,6.6,20.4,1027.3,
2021-10-08 00:00:00,11.7,7.3,15.7,0,,73,12.1,29.6,1032.2,
2021-10-09 00:00:00,8,3.8,13.7,0,,97,14.9,33.3,1033.5,
2021-10-10 00:00:00,6.9,2.4,13,0,,124,11.6,25.9,1029.3,
2021-10-11 00:00:00,7.5,2.5,12.7,0,,252,13,31.5,1021.7,
2021-10-12 00:00:00,8.3,5.1,11,0.4,,288,16.6,37,1015.8,
2021-10-13 00:00:00,6.7,3.6,10.7,0,,284,13.6,31.5,1020.3,
2021-10-14 00:00:00,9.7,6.6,12,2.6,,247,12.9,29.6,1019.9,
2021-10-15 00:00:00,10.6,7,12.4,2.2,,244,17.6,44.5,1014.1,
2021-10-16 00:00:00,7.6,5.3,11.2,0,,260,11.7,29.6,1020.5,
2021-10-17 00:00:00,8.3,5.2,11.7,1.1,,238,11.3,27.8,1020.4,
2021-10-18 00:00:00,10.6,8.7,14.4,0.7,,234,10.8,24.1,1023.4,
2021-10-19 00:00:00,11.5,7.6,15.4,0.6,,199,13.8,29.6,1019.5,
2021-10-20 00:00:00,15.3,12.8,17.8,0,,213,20,46.3,1007.6,
2021-10-21 00:00:00,13.2,8,16.1,4.1,,233,27.9,74.1,996.2,
2021-10-22 00:00:00,7.7,6.1,9.4,3,,256,26.2,59.3,1008.5,
2021-10-23 00:00:00,7,4.1,10.3,0,,277,19,46.3,1022.7,
2021-10-24 00:00:00,6.4,3.4,11.5,0,,176,11.8,29.6,1028.8,
2021-10-25 00:00:00,5.7,1.4,11.2,0,,181,12.8,24.1,1021,
2021-10-26 00:00:00,8.2,4.8,11.7,0.2,,225,12.3,29.6,1019.3,
2021-10-27 00:00:00,11.4,9.2,14.6,0,,223,14.3,31.5,1022.2,
2021-10-28 00:00:00,10.3,7.1,15.6,0,,175,13,25.9,1021.1,
2021-10-29 00:00:00,8.5,4.4,14.8,0,,163,13.4,25.9,1014.7,
2021-10-30 00:00:00,8.6,4.9,14,0,,159,14.4,31.5,1010.1,
2021-10-31 00:00:00,11.4,8.2,16.4,0,,172,15.4,31.5,1008.7,
2021-11-01 00:00:00,9.9,8.4,11.8,1.2,,185,12.2,33.3,1002.5,
2021-11-02 00:00:00,8.5,6.3,10.2,5.3,,200,7.8,18.5,1001.4,
2021-11-03 00:00:00,6.7,3.7,10.2,0,,164,9.8,22.2,1003.6,
2021-11-04 00:00:00,7.1,6.2,8.3,28.7,,3,18.4,63,999.2,
2021-11-05 00:00:00,8.1,7.5,9.1,12,,271,19.7,59.3,1015.6,
2021-11-06 00:00:00,8.5,7.5,9.7,0,,240,17.8,38.9,1023.6,
2021-11-07 00:00:00,8.6,7.4,9.9,1.7,,238,22.2,50,1011.8,
2021-11-08 00:00:00,8.1,7.3,9.2,4,,265,15.3,40.8,1018,
2021-11-09 00:00:00,7.7,4.8,10.5,0.2,,209,9.8,22.2,1027.8,
2021-11-10 00:00:00,4.7,1.9,8.7,0,,181,9.1,20.4,1025.8,
2021-11-11 00:00:00,4.7,1.4,7.9,0,,234,8.5,18.5,1024,
2021-11-12 00:00:00,6.2,4,8.4,0,,169,9.9,24.1,1020.7,
2021-11-13 00:00:00,5.1,3.6,7.6,0,,156,9.5,22.2,1015.2,
2021-11-14 00:00:00,5.2,3.9,6.4,0.6,,63,8.6,24.1,1024.1,
2021-11-15 00:00:00,5.4,4.7,6,0,,89,13.5,27.8,1029.2,
2021-11-16 00:00:00,5.1,3.4,7,0,,117,10.3,22.2,1024,
2021-11-17 00:00:00,5.3,4.3,6.5,0,,234,12.3,31.5,1019.4,
2021-11-18 00:00:00,7.3,5.1,9.1,1.7,,257,19,44.5,1022.8,
2021-11-19 00:00:00,11,9.4,11.5,1.2,,271,22.8,46.3,1022.4,
2021-11-20 00:00:00,10.5,9.3,11.1,0.3,,265,18.9,42.6,1020.3,
2021-11-21 00:00:00,8.1,5.1,9.3,0.9,,268,12.7,33.3,1010.2,
2021-11-22 00:00:00,3.5,0.4,5.3,0,,328,11.8,27.8,1022.1,
2021-11-23 00:00:00,4.3,0.4,7.1,0.3,,263,13.5,27.8,1025.9,
2021-11-24 00:00:00,6.3,4.7,7.6,0.5,,242,9.9,24.1,1022.5,
2021-11-25 00:00:00,3.7,2.2,4.7,0,,207,11.3,31.5,1010,
2021-11-26 00:00:00,2.7,1.4,4.6,0,,207,12.6,29.6,999.4,
2021-11-27 00:00:00,1.5,0.1,2.7,2,,142,11.6,24.1,993,
2021-11-28 00:00:00,1.2,0.1,3.3,0.4,,210,8.1,16.7,996.8,
2021-11-29 00:00:00,1.4,0.2,1.9,1.4,,289,11.5,27.8,1002.5,
2021-11-30 00:00:00,3.4,2,5,4.3,,263,22.7,59.3,999.7,
2021-12-01 00:00:00,5.4,2.2,7.5,8,,214,21.3,61.1,993.1,
2021-12-02 00:00:00,2.7,-0.5,6,0.1,,278,24.7,75.9,995.9,
2021-12-03 00:00:00,0.9,-1.1,2.6,0.3,,239,18.8,38.9,1006.9,
2021-12-04 00:00:00,2.2,1.3,3.1,3.5,,166,14.2,37,1000.5,
2021-12-05 00:00:00,1.2,0.6,1.6,3,,57,8.7,31.5,1004.3,
2021-12-06 00:00:00,-0.3,-1.9,1.2,0.1,,54,9.1,22.2,1014.9,
2021-12-07 00:00:00,-1.6,-2.7,-0.3,0,,123,15.4,33.3,1012,
2021-12-08 00:00:00,-0.8,-1.9,0.5,0,,118,18.7,37,1006.1,
2021-12-09 00:00:00,-1.2,-1.6,-0.8,2.1,,115,9.8,31.5,1006,
2021-12-10 00:00:00,-0.4,-1.1,0.4,1.6,,130,7.9,18.5,1000.9,
2021-12-11 00:00:00,-0.4,-1.2,0.6,0,,224,7.8,20.4,1012.4,
2021-12-12 00:00:00,1.2,-0.8,3.5,0.7,,211,12.1,25.9,1022.5,
2021-12-13 00:00:00,5.9,3.7,7.9,0.8,,252,8.1,18.5,1025.6,
2021-12-14 00:00:00,6.4,5.5,7.1,0,,244,10.6,22.2,1026.1,
2021-12-15 00:00:00,7.7,6.6,8.9,0,,245,12.5,27.8,1028.7,
2021-12-16 00:00:00,7.3,4.7,8.5,0.4,,287,14.9,31.5,1033.1,
2021-12-17 00:00:00,5.1,4.5,5.7,0,,301,14.3,31.5,1036.9,
2021-12-18 00:00:00,6,4.9,7,0,,282,13.4,37,1034,
2021-12-19 00:00:00,6.1,3.7,6.7,1.4,,303,22.2,48.2,1022.2,
2021-12-20 00:00:00,1.3,-0.3,3.1,0,,313,13.7,33.3,1025.1,
2021-12-21 00:00:00,0.2,-1.2,1.1,0.1,,300,7.3,16.7,1026.9,
2021-12-22 00:00:00,-1.5,-3.2,-0.1,0,,207,9,20.4,1027,
2021-12-23 00:00:00,-1.3,-3.4,0.7,2.6,,187,11.8,25.9,1012.6,
2021-12-24 00:00:00,1.9,-0.8,3.7,10.6,,290,14.4,33.3,1000.4,
2021-12-25 00:00:00,-4.6,-7.5,-1.8,0,,303,6.5,24.1,1013.2,
2021-12-26 00:00:00,-7.5,-9.9,-4.4,0,,123,10.3,31.5,1014.8,
2021-12-27 00:00:00,-4.6,-8.2,-2.1,0,,114,17.8,35.2,1008.9,
2021-12-28 00:00:00,-0.2,-3.2,2,2.4,,131,17,33.3,1000.5,
2021-12-29 00:00:00,3,1.9,3.9,1.4,,232,8.5,20.4,1004.1,
2021-12-30 00:00:00,7.6,3.9,11.4,3.3,,233,14.1,38.9,1011.1,
2021-12-31 00:00:00,11.8,11.3,12.4,5.2,,257,20.8,42.6,1014.4,
2022-01-01 00:00:00,11.2,9.5,11.7,1.7,,260,16.4,42.6,1021.3,
2022-01-02 00:00:00,9.5,8.1,10.9,2,,221,17.7,46.3,1013,
2022-01-03 00:00:00,8.7,7,10,4,,250,20.2,51.8,1006.5,
2022-01-04 00:00:00,6.8,5.4,7.7,3,,232,12.1,29.6,996.8,
2022-01-05 00:00:00,3.7,3,4.9,2.3,,257,18.8,48.2,997.8,
2022-01-06 00:00:00,0.7,-1.6,2.8,0.3,,279,15.9,42.6,1013.5,
2022-01-07 00:00:00,0.4,-1.5,2.1,1,,201,15.6,35.2,1014,
2022-01-08 00:00:00,1.2,-0.2,3.1,1.4,,210,13.2,29.6,1008.6,
2022-01-09 00:00:00,0.7,-1.3,2.2,0.5,,151,14.7,35.2,999,
2022-01-10 00:00:00,1.5,-0.3,2.6,0.3,,22,7.6,20.4,1019.4,
2022-01-11 00:00:00,-1.8,-3.1,0.1,0,,146,10.1,20.4,1035.3,
2022-01-12 00:00:00,0.2,-2.9,2.5,0.2,,239,10.5,25.9,1036.4,
2022-01-13 00:00:00,4.4,2.6,5.8,0,,270,19.8,42.6,1034,
2022-01-14 00:00:00,5.4,4.1,6.4,0.2,,284,20.8,48.2,1029.6,
2022-01-15 00:00:00,1.7,-0.3,3.4,0,,265,9.5,22.2,1029.2,
2022-01-16 00:00:00,1.5,-0.3,4.1,0.4,,231,14.7,44.5,1020.8,
2022-01-17 00:00:00,4.3,0.8,5.9,2.2,,292,25.5,66.7,1021.3,
2022-01-18 00:00:00,1.6,-0.7,3.8,0,,278,11.8,27.8,1034.5,
2022-01-19 00:00:00,3,1.5,4.4,0.2,,232,14.8,46.3,1023.1,
2022-01-20 00:00:00,1.6,-0.6,3.3,1.6,,294,26.1,59.3,1015.1,
2022-01-21 00:00:00,-0.3,-2.5,2.1,0.6,,288,19.4,42.6,1024,
2022-01-22 00:00:00,2.2,1.5,3,1.3,,301,10.5,29.6,1026.8,
2022-01-23 00:00:00,4.6,2.3,5.6,0.7,,296,9.6,24.1,1032.2,
2022-01-24 00:00:00,5.1,4.2,5.6,0,,277,8.4,18.5,1034.5,
2022-01-25 00:00:00,3.9,3.4,4.3,0.2,,277,12.1,27.8,1031.8,
2022-01-26 00:00:00,3.5,2.8,4,0.3,,270,17.4,37,1027.6,
2022-01-27 00:00:00,4.4,3.2,5.6,2.4,,258,25.4,63,1016.4,
2022-01-28 00:00:00,4.4,2.1,6.1,0.1,,293,25,66.7,1022.4,
2022-01-29 00:00:00,5.1,2.1,7.6,8.1,,251,26,79.6,1016.4,
2022-01-30 00:00:00,5.8,3.2,7.9,1.6,,290,36.2,85.2,1012.8,
2022-01-31 00:00:00,2.2,0.3,3.5,0.6,,255,11,40.8,1008.2,
2022-02-01 00:00:00,2.2,0.4,4.1,5,,271,21.2,59.3,1006.4,
2022-02-02 00:00:00,4.2,2.1,5.8,1.8,,297,27.1,66.7,1007.6,
2022-02-03 00:00:00,4.1,1.5,6.2,3.7,,227,13.4,27.8,1015.6,
2022-02-04 00:00:00,6.5,5.3,8.1,2,,229,16.8,48.2,1008,
2022-02-05 00:00:00,4.7,3.9,6.1,0.9,,261,23.7,53.7,1012.7,
2022-02-06 00:00:00,5.5,4.1,6.9,7.9,,239,27.3,63,1000.2,
2022-02-07 00:00:00,4.4,3.1,6.5,2.6,,291,26,63,1008.4,
2022-02-08 00:00:00,6.1,3.4,8.4,2.7,,259,20.9,46.3,1021.4,
2022-02-09 00:00:00,8.7,8,9.5,1.3,,252,18.9,40.8,1022.3,
2022-02-10 00:00:00,7.2,4.9,8.6,1.9,,253,13.1,29.6,1018.2,
2022-02-11 00:00:00,3.8,0.9,5.2,0.9,,278,13.2,31.5,1021.9,
2022-02-12 00:00:00,0.6,-2.1,4.3,0,,213,12.4,29.6,1031.1,
2022-02-13 00:00:00,2.3,-1.4,7,0,,187,16.6,33.3,1017.8,
2022-02-14 00:00:00,6.5,2.7,11.7,0,,185,19.1,38.9,1006.7,
2022-02-15 00:00:00,6.6,4.7,9.2,0,,223,14.8,33.3,1009.1,
2022-02-16 00:00:00,7.4,4.5,11,7.1,,213,26.2,63,998,
2022-02-17 00:00:00,8.2,5.2,11.4,9,,272,35.7,85.2,991.5,
2022-02-18 00:00:00,6.1,3.6,8.8,3.1,,232,25.2,74.1,1000.5,
2022-02-19 00:00:00,5.5,3.6,7,0.6,,252,32,83.3,1003.4,
2022-02-20 00:00:00,5,2.9,8,8.7,,228,21.5,57.4,1003.9,
2022-02-21 00:00:00,6.2,3.1,8.6,7.2,,251,28.6,70.4,993.3,
2022-02-22 00:00:00,5.3,3.4,7.2,2,,271,22.2,51.8,1009.7,
2022-02-23 00:00:00,6.3,3.5,9.2,2.3,,268,21.5,55.5,1019.1,
2022-02-24 00:00:00,6,1.6,10.5,0.8,,207,19.1,53.7,1012.4,
2022-02-25 00:00:00,4.7,3,6.7,1.9,,256,22.4,53.7,1015.5,
2022-02-26 00:00:00,4.1,1.5,6.7,0,,338,13.6,35.2,1030.9,
2022-02-27 00:00:00,1.9,-1.3,6,0,,91,9.7,22.2,1037.5,
2022-02-28 00:00:00,1.3,-1.7,6,0,,113,11.3,27.8,1036.6,
2022-03-01 00:00:00,1.3,-3.5,7.3,0,,150,12.8,25.9,1033.2,
2022-03-02 00:00:00,1.8,-2,7.2,0,,110,7.2,16.7,1026.6,
2022-03-03 00:00:00,0.8,-2.7,5.1,0,,3,9.6,25.9,1022.1,
2022-03-04 00:00:00,1.6,-0.3,4.4,0,,33,10.3,25.9,1024.3,
2022-03-05 00:00:00,0.9,-1.4,3.8,0,,61,8,20.4,1025.6,
2022-03-06 00:00:00,-0.1,-2.3,2.1,0,,8,8.6,24.1,1026,
2022-03-07 00:00:00,2.5,-1.2,7.2,0,,332,12,31.5,1026.2,
2022-03-08 00:00:00,3.3,-1.8,9.2,0,,357,5.8,16.7,1026.5,
2022-03-09 00:00:00,4.2,-1.6,10.6,0,,328,6.9,18.5,1026.8,
2022-03-10 00:00:00,3.6,-0.6,8.7,0,,113,16.4,40.8,1030.9,
2022-03-11 00:00:00,2.3,-2.1,7.9,0,,122,23.4,51.8,1029.6,
2022-03-12 00:00:00,4.2,-1.5,11.2,0,,130,20.2,40.8,1025.9,
2022-03-13 00:00:00,5.7,-0.6,12.9,0,,121,19.2,42.6,1022.9,
2022-03-14 00:00:00,6.7,1.5,11.9,1.8,,166,15.1,31.5,1025.4,
2022-03-15 00:00:00,8.6,5.2,12.2,0.6,,202,8.6,24.1,1027.5,
2022-03-16 00:00:00,7.8,4.4,11.9,0,,54,10.7,25.9,1028,
2022-03-17 00:00:00,8.7,3.2,14.6,0,,139,13.9,31.5,1029.7,
2022-03-18 00:00:00,8,4.9,12.2,0,,0,11.4,25.9,1041.3,
2022-03-19 00:00:00,5.9,1.8,9.8,0,,55,17.5,46.3,1043.9,
2022-03-20 00:00:00,6.5,1.2,12.3,0,,110,21.6,48.2,1039.2,
2022-03-21 00:00:00,7.1,1.2,13.6,0,,132,17.4,38.9,1036.7,
2022-03-22 00:00:00,8.6,0.8,17,0,,135,12,25.9,1034.8,
2022-03-23 00:00:00,9.8,2.3,17.6,0,,55,9,24.1,1031.3,
2022-03-24 00:00:00,8.4,1.5,15.7,0,,27,7.3,18.5,1029.9,
2022-03-25 00:00:00,9.5,2.3,16,0,,311,8.9,25.9,1029.2,
2022-03-26 00:00:00,8.9,5.1,12.1,0,,303,14.4,37,1028.7,
2022-03-27 00:00:00,9.4,3.4,15.5,0,,247,7.8,24.1,1030.7,
2022-03-28 00:00:00,9.7,5.1,15.2,0,,282,13.3,35.2,1021.6,
2022-03-29 00:00:00,7.3,5,10.3,0,,297,15,37,1011.4,
2022-03-30 00:00:00,4.5,1.9,6.7,0,,22,9.4,33.3,1006.1,
2022-03-31 00:00:00,3.8,0.9,6.4,0,,82,22.1,48.2,1004.6,
2022-04-01 00:00:00,3.8,1.3,6.7,0.2,,51,24.7,51.8,1006.5,
2022-04-02 00:00:00,2.5,0.5,4.8,0,,24,20.2,46.3,1013.9,
2022-04-03 00:00:00,1.8,-2.6,5.6,0,,296,13.7,37,1018.3,
2022-04-04 00:00:00,3.6,1.7,6.3,5.3,,239,24.8,70.4,1007.7,
2022-04-05 00:00:00,6,4.1,7.6,4.3,,271,19.1,50,1000.8,
2022-04-06 00:00:00,9.7,6.1,12.9,4,,241,19,48.2,999.5,
2022-04-07 00:00:00,10,7.7,12.5,3.2,,222,25.2,66.7,988.2,
2022-04-08 00:00:00,7,4.5,9.5,5.2,,264,23.4,59.3,992.7,
2022-04-09 00:00:00,5.4,2.6,8.3,1,,277,19.7,55.5,1002.3,
2022-04-10 00:00:00,4.8,2.6,6.8,1.3,,275,19.8,48.2,1014.7,
2022-04-11 00:00:00,6.5,2.1,10.8,0,,270,12.1,31.5,1019.7,
2022-04-12 00:00:00,8.7,1.2,16,0,,116,13.5,33.3,1018.8,
2022-04-13 00:00:00,13.3,5.8,20.9,0,,137,14.5,33.3,1017.4,
2022-04-14 00:00:00,12,9.1,14.4,3.9,,297,9.4,27.8,1018.9,
2022-04-15 00:00:00,8.2,6.1,10,1.5,,322,16.2,38.9,1023.8,
2022-04-16 00:00:00,7,2.5,11.5,0,,28,14.8,35.2,1033.7,
2022-04-17 00:00:00,7.8,1.3,13.9,0,,14,9.6,25.9,1030.7,
2022-04-18 00:00:00,9.1,2.7,14.8,0,,34,9.9,27.8,1021.3,
2022-04-19 00:00:00,8.6,4.5,12.2,0,,37,15.4,42.6,1016.1,
2022-04-20 00:00:00,9,5.2,12.7,0.5,,6,13.4,38.9,1016.7,
2022-04-21 00:00:00,9.7,7.1,12.4,1.6,,48,12.5,31.5,1013.8,
2022-04-22 00:00:00,10.5,6.2,14.4,0,,70,15.6,40.8,1011,
2022-04-23 00:00:00,11.5,5.3,16.9,0,,78,15.9,37,1010.9,
2022-04-24 00:00:00,11.1,6.4,15.7,0,,58,18.6,42.6,1005.7,
2022-04-25 00:00:00,9.6,6.4,13,0,,28,14.9,37,1010.8,
2022-04-26 00:00:00,10.5,4.3,16.1,0,,66,7.3,22.2,1016.7,
2022-04-27 00:00:00,11,5.6,15.3,0,,343,10.7,27.8,1023.2,
2022-04-28 00:00:00,11,5.5,15.9,0,,334,9.6,27.8,1027.9,
2022-04-29 00:00:00,12,4.2,18.5,0,,339,6.5,18.5,1027.7,
2022-04-30 00:00:00,13,6.4,18.9,0,,59,8.1,29.6,1023,
2022-05-01 00:00:00,11.8,7.7,15.5,0,,19,10.6,25.9,1022.1,
2022-05-02 00:00:00,12.7,7.8,17.3,0,,7,8.3,25.9,1019.6,
2022-05-03 00:00:00,12.3,6.5,17.1,0,,339,9.5,29.6,1016.8,
2022-05-04 00:00:00,13.3,6.9,18.9,0,,48,6.1,20.4,1017.8,
2022-05-05 00:00:00,13.4,10.3,17.2,0.7,,344,10.7,29.6,1019.8,
2022-05-06 00:00:00,13.2,6.9,18.2,0,,319,7.9,24.1,1024,
2022-05-07 00:00:00,15.2,8.9,20.3,0,,262,9.6,29.6,1022.1,
2022-05-08 00:00:00,14,9.7,18.5,0,,345,11.1,29.6,1025,
2022-05-09 00:00:00,14.2,7,21.1,0,,89,10.4,24.1,1027.6,
2022-05-10 00:00:00,18,8.8,25.7,0,,176,13,37,1019.5,
2022-05-11 00:00:00,20.4,15.2,26.5,0,,238,13.2,50,1010.9,
2022-05-12 00:00:00,16.8,13,18.9,0.6,,277,17.7,51.8,1013.4,
2022-05-13 00:00:00,14,9.1,17.8,0,,267,14.8,51.8,1016.6,
2022-05-14 00:00:00,14.8,9.7,19.3,0,,280,16.2,46.3,1018.6,
2022-05-15 00:00:00,14.7,7.7,21.1,0,,333,7.8,20.4,1021.5,
2022-05-16 00:00:00,17.3,9,24.4,0,,95,13.8,35.2,1018.7,
2022-05-17 00:00:00,16.3,13.8,19.6,3.5,,28,7.8,27.8,1019.7,
2022-05-18 00:00:00,17.4,10.6,24.7,0,,132,15.9,35.2,1024.4,
2022-05-19 00:00:00,21.5,13.4,29.1,0,,177,14.5,37,1020.2,
2022-05-20 00:00:00,20,15.9,24.4,3.4,,259,13.8,37,1017.4,
2022-05-21 00:00:00,15.3,12.6,17.7,2.9,,281,23.6,61.1,1015.2,
2022-05-22 00:00:00,13.9,9.6,18.6,0,,309,12.8,31.5,1016.5,
2022-05-23 00:00:00,16.4,8.9,22.8,0,,119,17.2,42.6,1009.3,
2022-05-24 00:00:00,17.7,14.2,21.5,3.3,,222,15.4,38.9,1004.7,
2022-05-25 00:00:00,15.6,11.1,19.9,0,,261,11.3,33.3,1013.3,
2022-05-26 00:00:00,15.7,11.7,19.4,0,,263,18.3,55.5,1016,
2022-05-27 00:00:00,14.5,11.6,17.1,2,,279,19.7,53.7,1016.4,
2022-05-28 00:00:00,11.8,9,14.2,2.7,,294,21.4,53.7,1015.3,
2022-05-29 00:00:00,12,8.8,14.9,1.1,,291,17.2,40.8,1012.8,
2022-05-30 00:00:00,12.5,8.7,16,0,,288,14.4,33.3,1012.6,
2022-05-31 00:00:00,13.5,8.9,17.3,0,,290,13.6,31.5,1014.6,
2022-06-01 00:00:00,14.4,10.1,18.1,0,,288,13.6,31.5,1015,
2022-06-02 00:00:00,,,,,,,,,,
2022-06-03 00:00:00,,,,,,,,,,
2022-06-04 00:00:00,,,,,,,,,,
2022-06-05 00:00:00,,,,,,,,,,
2022-06-06 00:00:00,,,,,,,,,,
2022-06-07 00:00:00,,,,,,,,,,
2022-06-08 00:00:00,,,,,,,,,,
2022-06-09 00:00:00,,,,,,,,,,
2022-06-10 00:00:00,,,,,,,,,,
2022-06-11 00:00:00,,,,,,,,,,
2022-06-12 00:00:00,,,,,,,,,,
2022-06-13 00:00:00,,,,,,,,,,
2022-06-14 00:00:00,14.3,9.9,19,,,298,13.7,35.2,1021.6,
2022-06-15 00:00:00,17.9,9.2,25.1,,,106,7.2,24.1,1019.6,
2022-06-16 00:00:00,18.5,13.7,22.6,,,8,13.6,37,1018.6,
2022-06-17 00:00:00,18.7,12.2,24.5,,,298,10,27.8,1022.9,
2022-06-18 00:00:00,24.5,15.8,32.1,,,236,14,40.8,1016.1,
2022-06-19 00:00:00,25,19.8,32,,,24,15.9,46.3,1008.5,
2022-06-20 00:00:00,15.9,13.1,19.9,,,353,11.5,31.5,1011.6,
2022-06-21 00:00:00,16.7,10.7,22.7,,,299,14.9,35.2,1013.6,
2022-06-22 00:00:00,19.7,11.4,26.2,,,245,8,25.9,1012.4,
2022-06-23 00:00:00,22.3,14.1,29.3,,,71,10.7,27.8,1013.9,
2022-06-24 00:00:00,24.4,17.1,31.9,,,131,16.7,46.3,1009.3,
2022-06-25 00:00:00,21.8,18.6,24.5,,,199,6.6,20.4,1010.9,
2022-06-26 00:00:00,24.2,17.8,30.4,,,148,7.6,22.2,1013.9,
2022-06-27 00:00:00,26.5,19.1,33.9,,,144,13.6,40.8,1013.1,
2022-06-28 00:00:00,21.2,18.6,24.7,,,312,12.7,42.6,1019.6,
2022-06-29 00:00:00,20.4,15.5,24.6,,,78,13.1,29.6,1017.4,
2022-06-30 00:00:00,22.2,18.1,27.2,,,80,9.3,22.2,1013.1,
2022-07-01 00:00:00,20.2,16,24,,,285,14.1,44.5,1014.1,
2022-07-02 00:00:00,19.6,12.7,25.8,,,234,9.2,25.9,1022.6,
2022-07-03 00:00:00,22,14.1,29.3,,,147,12.4,33.3,1018,
2022-07-04 00:00:00,20.6,17,24.7,,,305,13,35.2,1017.1,
2022-07-05 00:00:00,18.9,13.4,23.7,,,312,10.8,31.5,1019.7,
2022-07-06 00:00:00,16.8,13.9,19.3,,,303,14.1,38.9,1021,
2022-07-07 00:00:00,15.4,13.8,17.8,,,248,14.1,37,1016.9,
2022-07-08 00:00:00,16.2,12.2,20,,,294,17.1,40.8,1024.1,
2022-07-09 00:00:00,16.1,12.3,19.9,,,285,15.8,37,1022.6,
2022-07-10 00:00:00,15.2,11.8,18.8,,,300,18.3,42.6,1019.4,
2022-07-11 00:00:00,16,10.9,20.8,,,306,13.6,31.5,1020.6,
2022-07-12 00:00:00,18.9,11.6,25.5,,,313,12.4,37,1022.4,
2022-07-13 00:00:00,21.6,14.9,28,,,274,13.7,38.9,1018.4,
2022-07-14 00:00:00,18.7,14.8,22.4,,,310,14.4,35.2,1017.2,
2022-07-15 00:00:00,16,11.8,19.8,,,289,16.8,42.6,1018.7,
2022-07-16 00:00:00,16.4,13.4,20.4,,,281,17.9,51.8,1018.8,
2022-07-17 00:00:00,16.2,9.9,23,,,295,12.8,31.5,1025.5,
2022-07-18 00:00:00,20.8,13.3,28.1,,,252,6.9,24.1,1023.6,
2022-07-19 00:00:00,25.2,15.2,34.1,,,229,8.2,25.9,1019.2,
2022-07-20 00:00:00,28.5,19.2,37.3,,,124,13,35.2,1017.3,
2022-07-21 00:00:00,24.1,20.8,26.5,,,205,12.9,35.2,1016,
2022-07-22 00:00:00,21.4,18.1,24.9,,,273,11.5,31.5,1017.5,
2022-07-23 00:00:00,18.7,15.8,22.9,,,326,10.8,33.3,1017.2,
2022-07-24 00:00:00,19.6,12.2,27.3,,,265,8.6,24.1,1019.4,
2022-07-25 00:00:00,24.7,16.4,33.6,,,182,14.6,40.8,1011.1,
2022-07-26 00:00:00,20.5,17.3,22.5,,,291,14.7,37,1012,
2022-07-27 00:00:00,16.3,12.1,21,,,299,12.7,33.3,1017.2,
2022-07-28 00:00:00,16.6,10.3,22.4,,,332,7.4,24.1,1019.7,
2022-07-29 00:00:00,20.1,13.2,26.8,,,84,15.1,37,1017.9,
2022-07-30 00:00:00,20.7,17.3,24.8,,,62,10.8,31.5,1016.2,
2022-07-31 00:00:00,20.7,14.2,26.6,,,287,9.6,27.8,1015.5,
2022-08-01 00:00:00,20.7,18.1,23.9,,,292,13.3,35.2,1014,
2022-08-02 00:00:00,20.3,14.4,26.4,,,287,7.7,24.1,1018,
2022-08-03 00:00:00,24.4,16.4,32.5,,,185,8.4,24.1,1015.8,
2022-08-04 00:00:00,27.3,18.8,35.6,,,163,10.7,31.5,1013.3,
2022-08-05 00:00:00,23.2,18.8,26.9,,,309,13.4,40.8,1013.3,
2022-08-06 00:00:00,17.4,13,21.7,,,318,13.5,33.3,1024.3,
2022-08-07 00:00:00,17.6,11,23.4,,,20,6.1,18.5,1025.1,
2022-08-08 00:00:00,19.7,12.7,25.7,,,30,7.5,24.1,1024.2,
2022-08-09 00:00:00,20.9,15.5,26,,,33,10.7,25.9,1026.6,
2022-08-10 00:00:00,21.1,14.3,27.3,,,47,10,25.9,1026.7,
2022-08-11 00:00:00,22.5,15.7,28.9,,,87,11.4,29.6,1023.8,
2022-08-12 00:00:00,23.1,15.3,29.7,,,93,12.4,35.2,1021.5,
2022-08-13 00:00:00,23,17.8,28.4,,,76,12.3,35.2,1017.9,
2022-08-14 00:00:00,24.7,18.4,31.2,,,73,10.7,29.6,1011.9,
2022-08-15 00:00:00,23.2,19.5,27.4,,,116,11.4,29.6,1005.6,
2022-08-16 00:00:00,23.4,17.9,29.4,,,248,9.6,27.8,1007.9,
2022-08-17 00:00:00,24.6,17.7,31.1,,,65,6.8,24.1,1011.1,
2022-08-18 00:00:00,24.5,20.4,30.2,,,100,8.9,27.8,1010.7,
2022-08-19 00:00:00,21.3,19.2,22.7,,,335,13.2,31.5,1010.2,
